"","subj","roi","PC1","PC2","beh_sim","cluster","category","diff","network"
"l_s317.11","l_s317","Right_IPS",0.00430902743594105,-0.0516146452544516,-0.0361254497638075,-0.0560487612926661,-0.0196444063302392,-0.0364043549624269,"Prefrontal"
"l_s318.11","l_s318","Right_IPS",0.0188773570684845,-0.0551690488348167,-0.0309532671412784,0.0217528823828226,-0.0471338144650367,0.0688866968478593,"Prefrontal"
"l_s319.11","l_s319","Right_IPS",-0.0197090164068902,0.00743633380528865,0.015619026201496,0.0677029015685883,-0.00386604004236148,0.0715689416109498,"Prefrontal"
"l_s320.11","l_s320","Right_IPS",0.0294137055642529,0.0205135766088546,0.0132820491352225,0.0534377343891363,0.0226595906278502,0.0307781437612861,"Prefrontal"
"l_s322.11","l_s322","Right_IPS",0.0332577781169276,-0.0262292854872137,-0.0362350627605488,0.0176365191494883,-0.0309588383491599,0.0485953574986482,"Prefrontal"
"o_s307.11","o_s307","Right_IPS",0.00898136766682751,-0.0446984915967631,-0.00291835075096726,-0.00600426449049055,-0.00931197511512567,0.00330771062463512,"Prefrontal"
"o_s309.11","o_s309","Right_IPS",0.00900022969320183,0.0146671073986168,0.022488282544265,0.0489964307524316,0.0149871488030418,0.0340092819493898,"Prefrontal"
"o_s321.11","o_s321","Right_IPS",-0.035640771553546,-0.0061177656131666,-0.0321238747173783,-0.0457982147008798,-0.0336845281452358,-0.012113686555644,"Prefrontal"
"o_s323.11","o_s323","Right_IPS",0.0365944459381349,-0.0470693423121212,-0.0525548847612113,-0.00117564659381398,-0.0269855538056446,0.0258099072118306,"Prefrontal"
"o_s324.11","o_s324","Right_IPS",0.00511347212932632,-0.00281015017189431,-0.0280213365944135,0.0604092110158287,-0.00611088310664238,0.0665200941224711,"Prefrontal"
"o_s325.11","o_s325","Right_IPS",0.116138388119161,0.0388777043300618,0.0819911785324679,0.133018208570297,0.0274847653162051,0.105533443254092,"Prefrontal"
"o_s326.11","o_s326","Right_IPS",0.0479380670187405,-0.0433059283698724,0.0311526979059705,0.0462400162874788,0.0568667834200936,-0.0106267671326148,"Prefrontal"
"o_s327.11","o_s327","Right_IPS",-0.0484854280454534,0.0676950567899011,0.023883726728074,0.030471256285801,0.013386376863247,0.017084879422554,"Prefrontal"
"o_s328.11","o_s328","Right_IPS",0.132161629741208,0.0130829039039546,0.0872116278551677,0.158041606272977,0.0248432539869527,0.133198352286024,"Prefrontal"
"o_s329.11","o_s329","Right_IPS",-0.0850560232855959,0.106497824072275,-0.0379681563428145,0.05072219596364,-0.00241107139601551,0.0531332673596555,"Prefrontal"
"o_s330.11","o_s330","Right_IPS",0.00373677229936868,0.0242037808291266,0.00716868031553059,0.109433954108494,0.0195196481552686,0.0899143059532254,"Prefrontal"
"o_s331.11","o_s331","Right_IPS",0.0881951908370531,-0.0524958899460883,0.0290271780347901,0.0642870882892967,-0.019582027166567,0.0838691154558637,"Prefrontal"
"o_s332.11","o_s332","Right_IPS",0.0680510098379195,-0.00845985671908837,-0.0272775889239224,-0.0219629194956474,0.0390333655190255,-0.0609962850146729,"Prefrontal"
"o_s333.11","o_s333","Right_IPS",0.0603686931178352,0.109455662950449,0.0945546855280608,0.149959251023206,0.0433015341896739,0.106657716833532,"Prefrontal"
"o_s334.11","o_s334","Right_IPS",0.023893242867434,-0.00286898773322205,-0.0142424060131229,0.021605857546732,0.0371599934544084,-0.0155541359076764,"Prefrontal"
"o_s335.11","o_s335","Right_IPS",-0.00836300382978785,0.0253635740614285,-0.022149818741596,0.0317320960645963,-0.00667210261228548,0.0384041986768818,"Prefrontal"
"o_s337.11","o_s337","Right_IPS",0.0220825415293443,-0.0362129875186781,-0.0370158584442888,0.0108541585358237,-0.011369916630291,0.0222240751661147,"Prefrontal"
"o_s338.11","o_s338","Right_IPS",0.0358345189033108,0.043601438952182,0.0237618780295585,0.0950083202795502,0.0140100456335912,0.080998274645959,"Prefrontal"
"o_s339.11","o_s339","Right_IPS",-0.0197170820449867,-0.0252196527163392,-0.0396664126383769,-0.0324886480893889,-0.012471681365774,-0.0200169667236149,"Prefrontal"
"o_s340.11","o_s340","Right_IPS",-0.0246955995568771,-0.042838108144708,-0.0621034338522483,0.0142976699212521,-0.0401158822541945,0.0544135521754466,"Prefrontal"
"o_s342.11","o_s342","Right_IPS",0.0622992773757527,0.0450590540944859,0.106369281933534,0.0800515098705428,0.020954404826487,0.0590971050440558,"Prefrontal"
"TD102.11","TD102","Right_IPS",0.0529833451238874,-0.0229798546115214,0.0575450486409291,0.0447674135086868,0.0280047918739471,0.0167626216347397,"Prefrontal"
"TD308.11","TD308","Right_IPS",-0.0317296166055099,0.0394174226805419,-0.00225274592716619,0.0197996266834628,0.0107878635544415,0.0090117631290213,"Prefrontal"
"TD314.11","TD314","Right_IPS",-0.0356395702514518,0.0559217070969257,-0.017081660121448,-0.0163765338676606,0.00459353011865438,-0.020970063986315,"Prefrontal"
"TD316.11","TD316","Right_IPS",-0.000263783079633632,0.0515512726543032,0.0141615472671961,-0.0291684902074514,0.0710378717426449,-0.100206361950096,"Prefrontal"
"TD317.11","TD317","Right_IPS",0.0460247635986119,-0.0466963046104452,-0.00249889802755073,0.0218789044190543,0.0220981129466006,-0.0002192085275463,"Prefrontal"
"TD318.11","TD318","Right_IPS",0.0659542512619476,-0.0368438557173916,0.032733413149125,0.0112740835328832,-0.0126587764243962,0.0239328599572794,"Prefrontal"
"TD323.11","TD323","Right_IPS",-0.0373890651530453,0.0175005167332387,-0.02335957823283,-0.0285591661244568,0.0578468985531324,-0.0864060646775892,"Prefrontal"
"TD329.11","TD329","Right_IPS",-0.00786266368635413,0.0232986381415697,0.0481360917169079,0.0266893019409236,0.00228636036010118,0.0244029415808224,"Prefrontal"
"TD330.11","TD330","Right_IPS",0.00904040151119131,-0.0171574693447514,-0.00427106952955131,0.00272918511145665,0.0333724016565544,-0.0306432165450977,"Prefrontal"
"TD355.11","TD355","Right_IPS",-0.0224781845250201,-0.0267539082709844,-0.0402378040279727,-0.0373020664210062,-0.00278520496926344,-0.0345168614517428,"Prefrontal"
"TD358.11","TD358","Right_IPS",-0.0422927582182147,0.0490361374578466,-0.0160916737464589,0.037701507578223,-0.0112659780273962,0.0489674856056192,"Prefrontal"
"TD359.11","TD359","Right_IPS",-0.0245621033591082,-0.00411470802990115,0.0364399707601814,-0.0509958203475884,0.00515474003100338,-0.0561505603785918,"Prefrontal"
"TD360.11","TD360","Right_IPS",0.0132439419408985,-0.0254519346999523,0.00633111059789972,0.0398881387770816,-0.00303462777814252,0.0429227665552241,"Prefrontal"
"TD361.11","TD361","Right_IPS",0.0326397021036807,-0.0429237375516616,-0.0178826025902147,0.0343171373395727,-0.0156732169534874,0.0499903542930601,"Prefrontal"
"TD362.11","TD362","Right_IPS",0.110987037248236,-0.0448524192923413,0.0318292150079792,0.0217528823828226,-0.0059445966008888,0.0276974789837114,"Prefrontal"
"TD363.11","TD363","Right_IPS",-0.024523543289578,-0.00399933552976801,0.00193700550219831,-0.0336865985122036,-0.0127419300674598,-0.0209446684447438,"Prefrontal"
"TD364.11","TD364","Right_IPS",-0.00148107837274442,0.00282157214392896,0.00907365499882534,-0.0194845999782918,0.0072748986243702,-0.026759498602662,"Prefrontal"
"TD367.11","TD367","Right_IPS",0.156116452731253,-0.0437139523006609,0.0441442924728982,0.0941186774575747,0.0332891690265239,0.0608295084310508,"Prefrontal"
"TD368.11","TD368","Right_IPS",0.00861449530915587,0.0345267276994374,0.0367130500268075,-0.0161455423237672,0.0501964621760494,-0.0663420044998166,"Prefrontal"
"TD369.11","TD369","Right_IPS",0.00801869258614545,-0.0639556992122798,-0.0248145063772088,-0.0321103674838105,-0.0253008127742487,-0.0068095547095618,"Prefrontal"
"TD370.11","TD370","Right_IPS",-0.0339294991808771,0.13449618688908,0.0722999678824935,0.0322154445036933,0.0872686909544414,-0.0550532464507481,"Prefrontal"
"TD373.11","TD373","Right_IPS",-0.0475384476389865,0.00764217932785433,-0.00424990469558248,-0.0161455423237672,-0.012284587180234,-0.0038609551435332,"Prefrontal"
"TD374.11","TD374","Right_IPS",0.0659060030540605,-0.0461691873242381,-0.0575119689343558,0.0312277482745375,-0.0697219160071538,0.100949664281691,"Prefrontal"
"l_s1101.12","l_s1101","Right_MFG",-0.0639523260763933,0.051925884365254,-0.013683334777705,-0.033455407677382,0.0147584625864169,-0.0482138702637989,"Prefrontal"
"l_s1102.12","l_s1102","Right_MFG",0.0398564624301845,-0.0428084433029372,-0.0567732455179256,-0.00852364029337863,-0.0276511721842988,0.0191275318909202,"Prefrontal"
"l_s1104.12","l_s1104","Right_MFG",0.040940044384321,-0.00026647058134474,0.0677953859036749,0.0516483401299363,-0.0126171996685797,0.064265539798516,"Prefrontal"
"l_s301.12","l_s301","Right_MFG",0.0328142405722134,-0.0419035813631942,-0.0217632492490216,-0.0922127982476242,0.00636031350178982,-0.098573111749414,"Prefrontal"
"l_s302.12","l_s302","Right_MFG",-0.0694591779682472,0.0288986113873597,-0.0285359096330247,0.0117360056275699,0.0189582438302136,-0.0072222382026437,"Prefrontal"
"l_s303.12","l_s303","Right_MFG",0.0554359741724349,-0.0226564662398717,0.0202563806660545,0.00239328403277256,-0.0198315447403582,0.0222248287731308,"Prefrontal"
"l_s304.12","l_s304","Right_MFG",0.069275305981361,0.0812127021173704,0.075432010898424,0.104719708461764,0.0539062396359464,0.0508134688258176,"Prefrontal"
"l_s305.12","l_s305","Right_MFG",-0.0175508268541419,0.0148074158488297,-0.0243094944809759,-0.000545835721289983,-0.0107878635544415,0.0102420278331515,"Prefrontal"
"l_s306.12","l_s306","Right_MFG",0.100765625860148,-0.0303111231285696,0.0304834628280823,0.107479726717408,0.00369975719871862,0.103779969518689,"Prefrontal"
"l_s308.12","l_s308","Right_MFG",-0.035092892310221,-0.0405813875678263,-0.0633896779627368,-0.0464293653365941,-0.047404624412115,0.000975259075520901,"Prefrontal"
"l_s310.12","l_s310","Right_MFG",0.0375937947337907,0.0819875680770881,0.11631300355485,0.0288323087543036,0.0754261911727793,-0.0465938824184757,"Prefrontal"
"l_s312.12","l_s312","Right_MFG",0.00204531148819932,-0.0353068615689282,-0.00884685083154676,-0.0101192989124828,-0.0211415532342431,0.0110222543217603,"Prefrontal"
"l_s313.12","l_s313","Right_MFG",-0.0323209451185679,-0.0461028185403529,-0.0672165407081185,-0.0257649444382191,-0.0519469654322597,0.0261820209940406,"Prefrontal"
"l_s314.12","l_s314","Right_MFG",0.184597343886092,-0.021716049763922,0.150144085118479,0.0792909299454565,0.0808843087371575,-0.001593378791701,"Prefrontal"
"l_s315.12","l_s315","Right_MFG",0.0948244320805267,-0.0572615333761876,-0.0183241052249745,0.0786360595015549,0.013926889178465,0.0647091703230899,"Prefrontal"
"l_s317.12","l_s317","Right_MFG",0.033479119379476,-0.0440012029408861,-0.0192020430725447,-0.0293996187754064,-0.0130953350301132,-0.0163042837452932,"Prefrontal"
"l_s318.12","l_s318","Right_MFG",-0.0142891462679685,-0.00351452259926839,-0.0315543531883569,0.0687152938346133,-0.0345585174126014,0.103273811247215,"Prefrontal"
"l_s319.12","l_s319","Right_MFG",0.000422873590617413,0.0682129131772299,0.0815480707770549,0.0607042016563385,0.00293070156367109,0.0577735000926674,"Prefrontal"
"l_s320.12","l_s320","Right_MFG",0.0726904688734533,-0.0198342261260865,0.0366359673547285,0.0247566045820213,0.0631456606853178,-0.0383890561032965,"Prefrontal"
"l_s322.12","l_s322","Right_MFG",-0.0206302923504032,0.0478810669330018,-0.00597658063650679,0.047733861028563,-0.0193948905878492,0.0671287516164122,"Prefrontal"
"o_s307.12","o_s307","Right_MFG",-0.00953643231794548,-0.00378500403567872,-0.00808497198351458,-0.0117360056275699,-0.0103513285657752,-0.0013846770617947,"Prefrontal"
"o_s309.12","o_s309","Right_MFG",0.111205916576223,-0.0168683352853224,0.0311272374997139,0.0793543080974291,0.0368061639566412,0.0425481441407879,"Prefrontal"
"o_s321.12","o_s321","Right_MFG",-0.0324869765695757,-0.0292105287468119,-0.0520735303160657,-0.0365873065919317,-0.0292737207950786,-0.0073135857968531,"Prefrontal"
"o_s323.12","o_s323","Right_MFG",-0.032702301275675,0.0438579613843998,-0.00431090358120078,-0.00888055987564266,0.00532102505712295,-0.0142015849327656,"Prefrontal"
"o_s324.12","o_s324","Right_MFG",0.103606064767712,-0.00222604679041423,-0.042960800442458,0.0864779595016607,0.00322169513089044,0.0832562643707703,"Prefrontal"
"o_s325.12","o_s325","Right_MFG",0.057928995236455,-0.0125973458963004,0.0370335917608769,-0.0177205201149077,-0.00345033331399677,-0.0142701868009109,"Prefrontal"
"o_s326.12","o_s326","Right_MFG",-0.000265798705916683,-0.0324384064203061,-0.00195224300383268,-0.0312697766469298,-0.00806477733201511,-0.0232049993149147,"Prefrontal"
"o_s327.12","o_s327","Right_MFG",-0.0412152092179675,0.0436016312817502,0.0254520740889085,0.00934245917749716,0.0360777203675215,-0.0267352611900243,"Prefrontal"
"o_s328.12","o_s328","Right_MFG",0.0174036892019195,0.045452762477192,0.0541642374468673,0.0249036509608328,0.00266049369671734,0.0222431572641155,"Prefrontal"
"o_s329.12","o_s329","Right_MFG",-0.069764484305128,0.0836255027516029,0.0160436214013488,0.0396778695416274,0.0139476782741458,0.0257301912674816,"Prefrontal"
"o_s330.12","o_s330","Right_MFG",-0.00851269872400662,0.0400371009259201,0.00469489496077896,0.0497119559617397,0.0177315125117625,0.0319804434499772,"Prefrontal"
"o_s331.12","o_s331","Right_MFG",0.0319917219247734,-0.0432176036208362,-0.0144831832967937,0.00228831506000166,-0.0317078353385169,0.0339961503985186,"Prefrontal"
"o_s332.12","o_s332","Right_MFG",0.118059955040095,-0.0848392746115552,-0.0148794902466338,0.0149276148197187,-0.00160045082980497,0.0165280656495237,"Prefrontal"
"o_s333.12","o_s333","Right_MFG",0.0628845120924386,-0.037945014234353,-0.0200821950327661,0.0734416849143706,-0.0463214259125485,0.119763110826919,"Prefrontal"
"o_s334.12","o_s334","Right_MFG",0.178600408893736,-0.0639885632694169,0.0770874613323806,0.100116118875678,0.0187295269953009,0.0813865918803771,"Prefrontal"
"o_s335.12","o_s335","Right_MFG",-0.00964403825732785,0.0340887257046351,-0.0384337571602614,0.0166495261289384,0.0123469518125471,0.0043025743163913,"Prefrontal"
"o_s337.12","o_s337","Right_MFG",0.114978107201809,-0.0738093163934447,0.0170517764301726,-0.00969938408539408,0.0268191529692445,-0.0365185370546386,"Prefrontal"
"o_s338.12","o_s338","Right_MFG",-0.0487360529665206,0.0884905657802104,-0.0359951983588091,0.0646876292955971,-0.00604852562787609,0.0707361549234732,"Prefrontal"
"o_s339.12","o_s339","Right_MFG",0.00274603356929182,-0.0354531774620304,-0.0415518833582764,0.00239328403277256,-0.0146129357991887,0.0170062198319613,"Prefrontal"
"o_s340.12","o_s340","Right_MFG",-0.0630602787888899,-0.0162882034286971,-0.0572430745806583,-0.0467870337398389,-0.0363274681049402,-0.0104595656348987,"Prefrontal"
"o_s342.12","o_s342","Right_MFG",-0.0514602324067207,-0.00734130624215857,-0.0234590960641153,-0.0430426108171075,-0.0347666178241742,-0.0082759929929333,"Prefrontal"
"TD102.12","TD102","Right_MFG",0.0242991472172244,0.104771563900495,0.054708756799881,0.0902440911024368,0.0200810647832352,0.0701630263192016,"Prefrontal"
"TD308.12","TD308","Right_MFG",0.0330444153342045,-0.0326751092784974,-0.0234774150785647,-0.0436736059617909,-0.0603915500643167,0.0167179441025258,"Prefrontal"
"TD314.12","TD314","Right_MFG",-0.0747357413720949,0.0478395075728135,-0.032125604211174,0.0104972253037506,0.0112036149826387,-0.0007063896788881,"Prefrontal"
"TD316.12","TD316","Right_MFG",0.0502670674694946,0.0124241189105941,0.0416398125953681,0.0243994963914101,-0.00897938636729017,0.0333788827587003,"Prefrontal"
"TD317.12","TD317","Right_MFG",-0.0246772077623604,-0.0168909935385007,-0.00370031618614634,-0.0453564309796526,0.0479045995213004,-0.093261030500953,"Prefrontal"
"TD318.12","TD318","Right_MFG",0.108137123700552,-0.0419743005096948,0.0348588115644482,0.0348636263701034,-0.0345793273188233,0.0694429536889267,"Prefrontal"
"TD323.12","TD323","Right_MFG",0.0815893736073816,-0.0570650410317217,-0.0190218394827884,-0.0570807465588871,0.012388528287414,-0.0694692748463011,"Prefrontal"
"TD329.12","TD329","Right_MFG",-0.0892657142194716,0.0792297684076231,-0.031159591438005,0.00325403180828643,0.0349539107676431,-0.0316998789593567,"Prefrontal"
"TD330.12","TD330","Right_MFG",0.0264568251430263,-0.0364781523770059,-0.0316404646743438,0.0187705536646172,-0.00430253354780125,0.0230730872124184,"Prefrontal"
"TD355.12","TD355","Right_MFG",-0.0243473587919556,0.00527607035951837,-0.0204255502764834,0.00373689234590524,-0.0101434561584192,0.0138803485043244,"Prefrontal"
"TD358.12","TD358","Right_MFG",-0.0317969680314172,0.0213316069848092,0.0199187650781182,-0.0282860277548067,0.0168998608384938,-0.0451858885933005,"Prefrontal"
"TD359.12","TD359","Right_MFG",-0.0685923248500711,-0.0118952267896425,0.00849504338758365,-0.0333293050940379,0.0215990333801978,-0.0549283384742357,"Prefrontal"
"TD360.12","TD360","Right_MFG",0.000614838037330087,0.0100285801473097,-0.0034405324495752,0.0167335242451186,-0.00715018178878099,0.0238837060338996,"Prefrontal"
"TD361.12","TD361","Right_MFG",-0.0494255677361547,-0.0115919292107795,-0.0528593741489636,-0.0268363629797859,-0.0187503193535161,-0.0080860436262698,"Prefrontal"
"TD362.12","TD362","Right_MFG",-0.060707934679337,0.00437448852845241,-0.0267194198081118,-0.0228240921155197,-0.0105176271348757,-0.012306464980644,"Prefrontal"
"TD363.12","TD363","Right_MFG",-0.055351587366836,0.0307011736199041,-0.00587082666451532,0.00997232832466177,-0.0117648855807762,0.021737213905438,"Prefrontal"
"TD364.12","TD364","Right_MFG",0.037594371441276,-0.0201515741058523,0.0337612883724039,0.0177415203952868,-0.0198523379825301,0.0375938583778169,"Prefrontal"
"TD367.12","TD367","Right_MFG",-0.0348695566129678,0.0121689596515585,0.0184070152808214,-0.0123869043978565,0.00133024449441567,-0.0137171488922722,"Prefrontal"
"TD368.12","TD368","Right_MFG",-0.0472817911068916,0.0120347088888474,-0.029260160760288,-0.03103862196139,0.0347666178241742,-0.0658052397855642,"Prefrontal"
"TD369.12","TD369","Right_MFG",0.106625673488166,-0.00350209275173996,0.0972285191401558,0.0245885528879629,0.0488004482773935,-0.0242118953894306,"Prefrontal"
"TD370.12","TD370","Right_MFG",0.104144825646414,-0.0322009385416545,0.0376392298087604,0.0631909757433183,-0.0311876948174918,0.0943786705608101,"Prefrontal"
"TD373.12","TD373","Right_MFG",0.00133369741672012,-0.00602451547149894,0.006385079726953,-0.0150746036489215,0.00527945377336556,-0.0203540574222871,"Prefrontal"
"TD374.12","TD374","Right_MFG",-0.0163999085495519,0.0145897291917686,-0.0517285484080083,0.0103922454544574,-0.0143842520958875,0.0247764975503449,"Prefrontal"
"l_s1101.13","l_s1101","Right_MI",0.0876133852561709,-0.0140790469646606,0.0285894883401021,0.066100229669309,0.0423020224610756,0.0237982072082334,"Limbic"
"l_s1102.13","l_s1102","Right_MI",-0.0675509544381626,-0.0249182232335635,-0.050132089274442,-0.0504064849474335,-0.0105592018676843,-0.0398472830797492,"Limbic"
"l_s1104.13","l_s1104","Right_MI",0.0248029733960217,-0.0372596449954321,-0.0290632263871546,-0.0419069055328778,-0.027588769429844,-0.0143181361030338,"Limbic"
"l_s301.13","l_s301","Right_MI",0.0212371177096803,-0.0396568402080174,-0.0175441291676708,-0.053753545013568,0.0853421861826284,-0.139095731196196,"Limbic"
"l_s302.13","l_s302","Right_MI",-0.0241885107233197,0.0085141385613168,0.00991250993983861,-0.0223619953632232,0.0237409956085197,-0.0461029909717429,"Limbic"
"l_s303.13","l_s303","Right_MI",0.0182841742905029,-0.0359612345834517,-0.0341082855210661,-0.0137517268719799,-0.0324984818731078,0.0187467550011279,"Limbic"
"l_s304.13","l_s304","Right_MI",0.034542247318759,0.0135785480679774,0.050611182673329,0.0501539233659918,-0.012263798990721,0.0624177223567128,"Limbic"
"l_s305.13","l_s305","Right_MI",-0.0295939249522269,0.00128988146828325,-0.0105745083877906,-0.0444939516879678,-0.0164008811279843,-0.0280930705599835,"Limbic"
"l_s306.13","l_s306","Right_MI",-0.0409932597402207,0.019517506262709,-0.00508951821650147,0.0326567757800922,0.0350163422928826,-0.0023595665127904,"Limbic"
"l_s308.13","l_s308","Right_MI",-0.00555759440616738,0.0174914436388089,0.0195378247233878,-0.0152215931294731,-0.00550809606369581,-0.00971349706577729,"Limbic"
"l_s310.13","l_s310","Right_MI",-0.0188078412823775,-0.0316837870551565,-0.0190998787430508,0.0105812093496583,-0.00128867430719966,0.011869883656858,"Limbic"
"l_s312.13","l_s312","Right_MI",-0.00784941732564034,-0.0286687836720718,0.004044975544878,-0.0585341567603819,-0.0512383906866042,-0.0072957660737777,"Limbic"
"l_s313.13","l_s313","Right_MI",0.0242381145988157,-0.0424189609918746,-0.0232747543525243,0.0166075271590195,-0.0278175805834073,0.0444251077424268,"Limbic"
"l_s314.13","l_s314","Right_MI",0.115186435981349,-0.0218506326547944,0.0990305579932161,0.0452091736793335,0.0708289735963734,-0.0256197999170399,"Limbic"
"l_s315.13","l_s315","Right_MI",-0.0185265634412025,-0.0244282238786686,-0.0435801188938292,0.0264792167430373,0.0161098134173061,0.0103694033257312,"Limbic"
"l_s317.13","l_s317","Right_MI",-0.0545684593797198,-0.0260464585259103,-0.0110578678698863,-0.0723864103450229,-0.0242609214555642,-0.0481254888894587,"Limbic"
"l_s318.13","l_s318","Right_MI",-0.0153296295785754,-0.0241451494465916,-0.0162528248621493,-0.0364611764040546,-0.0312709161598975,-0.0051902602441571,"Limbic"
"l_s319.13","l_s319","Right_MI",0.0206562666004059,0.0281421845854147,0.0094804217834222,0.0507853393772085,0.013386376863247,0.0373989625139615,"Limbic"
"l_s320.13","l_s320","Right_MI",0.072241900263581,-0.0356540339354997,0.0452430284753828,0.031879200531853,-0.00428174810692074,0.0361609486387737,"Limbic"
"l_s322.13","l_s322","Right_MI",0.00621586314932167,0.189063411780003,0.129102698690077,0.129067296419611,0.0837093406147494,0.0453579558048616,"Limbic"
"o_s307.13","o_s307","Right_MI",-0.0294387305833496,-0.0223430217214387,-0.0355091149918339,-0.00997232832466177,-0.0462589370296951,0.0362866087050333,"Limbic"
"o_s309.13","o_s309","Right_MI",-0.00882303248491081,-0.00750899638599784,-0.0253794873889281,0.000860741072196246,0.00147574018682014,-0.000614999114623894,"Limbic"
"o_s321.13","o_s321","Right_MI",0.0733589376158505,-0.0407560758272432,0.00423692263944367,0.0150116083570197,0.0346833772993555,-0.0196717689423358,"Limbic"
"o_s323.13","o_s323","Right_MI",-0.0371403661778516,0.0120590919052545,-0.0318812670698817,-0.030723416365416,0.0149663590825731,-0.0456897754479891,"Limbic"
"o_s324.13","o_s324","Right_MI",0.0315907832611058,-0.0490364260973773,-0.0305156473545734,-0.0540693663504127,-0.00818949591731126,-0.0458798704331014,"Limbic"
"o_s325.13","o_s325","Right_MI",-0.0107590356158645,-0.0565125652682041,-0.0476648109017128,-0.0373861583032093,-0.0418231198139419,0.0044369615107326,"Limbic"
"o_s326.13","o_s326","Right_MI",0.00210198921938911,-0.0226729356439455,-0.0563716862256985,-0.0138147198762321,-0.0476754413072913,0.0338607214310592,"Limbic"
"o_s327.13","o_s327","Right_MI",-0.0490363298841995,-0.0307750536898831,-0.0497783471557103,-0.0150956021061165,-0.0305011351140786,0.0154055330079621,"Limbic"
"o_s328.13","o_s328","Right_MI",-0.03338029132697,0.0285062490355558,-0.00676915192260496,-0.0219839233131873,0.00532102505712295,-0.0273049483703103,"Limbic"
"o_s329.13","o_s329","Right_MI",0.0015381399190469,-0.0135515241073832,-0.00115420690152698,0.00329601961764818,-0.0156732169534874,0.0189692365711356,"Limbic"
"o_s330.13","o_s330","Right_MI",0.0291416989446419,-0.0440986697778127,-0.0230369227467716,0.0083346837524159,-0.03551580435864,0.0438504881110559,"Limbic"
"o_s331.13","o_s331","Right_MI",0.0374010797131056,-0.016845004983409,-0.0207003003509622,0.0484913843575636,0.0295233571219096,0.018968027235654,"Limbic"
"o_s332.13","o_s332","Right_MI",-0.00233052395448112,-0.0362227905505429,-0.0515171574319456,-0.0174895180581235,-0.0128042954153257,-0.0046852226427978,"Limbic"
"o_s333.13","o_s333","Right_MI",-0.0207885388611014,0.0298167521683177,-0.0093397449226239,0.037260020677721,-0.0204345557978853,0.0576945764756063,"Limbic"
"o_s334.13","o_s334","Right_MI",-0.00414844634813204,-0.0396404495039369,-0.029505131075679,-0.0149066164683476,-0.0375554609621446,0.022648844493797,"Limbic"
"o_s335.13","o_s335","Right_MI",0.0581666302365895,0.0305307895849805,-0.0410176873331869,0.0167965229871369,-0.0269231533174043,0.0437196763045412,"Limbic"
"o_s337.13","o_s337","Right_MI",-0.00259241296783213,-0.00943017046964625,0.0116243417287414,-0.0336655810152065,-0.00968613992250561,-0.0239794410927009,"Limbic"
"o_s338.13","o_s338","Right_MI",0.0440064921903046,0.0755670173029101,0.0701536170272521,0.0609992028491638,0.0502172996715913,0.0107819031775725,"Limbic"
"o_s339.13","o_s339","Right_MI",0.00299467750102781,-0.0301043328655198,-0.00530968723874505,-0.011442054636675,0.0281920051270223,-0.0396340597636973,"Limbic"
"o_s340.13","o_s340","Right_MI",-0.0466300768688941,-0.0147086766566398,-0.0516934205190771,-0.0348426071784148,-0.0297938006282382,-0.0050488065501766,"Limbic"
"o_s342.13","o_s342","Right_MI",0.0616238074938254,-0.0326861109817826,0.0199362170802562,-0.0094684323979202,0.07174817184998,-0.0812166042479002,"Limbic"
"TD102.13","TD102","Right_MI",-0.0198685532856108,-0.0532671481044631,-0.0176976070752492,-0.0181615293133597,-0.027588769429844,0.0094272401164843,"Limbic"
"TD308.13","TD308","Right_MI",-0.00736093566220671,-0.0202082266664971,-0.0290660362885448,0.00321204401039816,0.0186671500177381,-0.0154551060073399,"Limbic"
"TD314.13","TD314","Right_MI",0.0318565372932066,0.0258505229740065,-0.00902633106073436,0.101176471857907,0.022763569533301,0.078412902324606,"Limbic"
"TD316.13","TD316","Right_MI",-0.0143304270646945,7.0618901723523e-05,-0.0128098719637271,0.00529045659231546,-0.00471824317000783,0.0100086997623233,"Limbic"
"TD317.13","TD317","Right_MI",0.0135701960780406,-0.032029001189914,-0.0127895680429406,-0.00346397097279165,-0.0278383817414054,0.0243744107686138,"Limbic"
"TD318.13","TD318","Right_MI",0.0545971955089554,-0.0683591017491856,-0.0437539648585884,0.041339093586721,0.0068591766973629,0.0344799168893581,"Limbic"
"TD323.13","TD323","Right_MI",0.0409519661421826,0.0746394158045246,0.0693497889534604,0.0626008242666652,0.0331435130326999,0.0294573112339653,"Limbic"
"TD329.13","TD329","Right_MI",0.030810168457228,-0.00727853053085996,-0.0178242497796987,0.0353891162186797,-0.00623559820722965,0.0416247144259093,"Limbic"
"TD330.13","TD330","Right_MI",0.0213399612378007,-0.0517562125749197,-0.0328942632676758,-0.0109381432242713,-0.0178978457526822,0.0069597025284109,"Limbic"
"TD355.13","TD355","Right_MI",0.00812663160087684,0.0412797709814645,0.0357087024173025,0.0243574840739135,-0.0150703078146393,0.0394277918885528,"Limbic"
"TD358.13","TD358","Right_MI",-0.0205624521576512,-0.0172040824580189,-0.0271014723104274,-0.0282229964240333,-0.0217861869435367,-0.0064368094804966,"Limbic"
"TD359.13","TD359","Right_MI",-0.0144542697484625,-0.0285032231390731,-0.0140313912356103,0.0103712495121592,-0.0310836687466477,0.0414549182588069,"Limbic"
